struggler_node,struggler_id,struggler_department,struggler_stage,candidate_node,candidate_id,candidate_department,shared_modules,module_overlap_pct,same_department,embedding_distance,match_score,rank
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_28887,28887,Health,3,100.0,True,4.451111316680908,1.0,1
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_23779,23779,Health,0,0.0,True,5.904917240142822,0.3,2
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_500,500,Health,0,0.0,True,6.169610023498535,0.3,3
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_25528,25528,Health,0,0.0,True,6.300756931304932,0.3,4
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_22687,22687,Health,0,0.0,True,6.418790340423584,0.3,5
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_21475,21475,Health,0,0.0,True,6.447071552276611,0.3,6
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_5496,5496,Sciences,0,0.0,False,5.617406845092773,0.0,7
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,5.689731597900391,0.0,8
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_27838,27838,Sciences,0,0.0,False,5.814969539642334,0.0,9
http://stonegrove.example/resource/Student_1047,1047,Health,Year1,http://stonegrove.example/resource/Student_201,201,Sciences,0,0.0,False,5.905068397521973,0.0,10
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_16099,16099,Sciences,3,100.0,True,4.728181838989258,1.0,1
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_23616,23616,Sciences,3,100.0,True,4.797866344451904,1.0,2
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_5600,5600,Sciences,3,100.0,True,5.336413860321045,1.0,3
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,True,5.566501140594482,0.3,4
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_8192,8192,Sciences,0,0.0,True,5.777935028076172,0.3,5
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_13123,13123,Sciences,0,0.0,True,6.020573139190674,0.3,6
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_14409,14409,Sciences,0,0.0,True,6.082581520080566,0.3,7
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_29646,29646,Health,0,0.0,False,5.181039333343506,0.0,8
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_11512,11512,Education,0,0.0,False,5.237758159637451,0.0,9
http://stonegrove.example/resource/Student_10490,10490,Sciences,Year1,http://stonegrove.example/resource/Student_14008,14008,Languages,0,0.0,False,5.3792405128479,0.0,10
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_500,500,Health,0,0.0,True,6.33062219619751,0.3,1
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_23779,23779,Health,0,0.0,True,6.361820220947266,0.3,2
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_12899,12899,Health,0,0.0,True,6.418323040008545,0.3,3
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_15753,15753,Health,0,0.0,True,6.596753120422363,0.3,4
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_29646,29646,Health,0,0.0,True,6.7921462059021,0.3,5
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_14259,14259,Education,0,0.0,False,5.803371906280518,0.0,6
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_14008,14008,Languages,0,0.0,False,5.883962631225586,0.0,7
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_14409,14409,Sciences,0,0.0,False,6.073634147644043,0.0,8
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_23982,23982,Sciences,0,0.0,False,6.377059459686279,0.0,9
http://stonegrove.example/resource/Student_10511,10511,Health,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,6.422794342041016,0.0,10
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_12266,12266,Politics & Economics,1,100.0,True,3.3798763751983643,1.0,1
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_11430,11430,Politics & Economics,1,100.0,True,4.146300792694092,1.0,2
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,1,100.0,True,4.183743000030518,1.0,3
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_32223,32223,Politics & Economics,1,100.0,True,4.432315349578857,1.0,4
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,1,100.0,True,4.481045246124268,1.0,5
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_8661,8661,Politics & Economics,1,100.0,True,4.6682329177856445,1.0,6
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,1,100.0,True,4.970214366912842,1.0,7
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,1,100.0,True,5.033061981201172,1.0,8
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21398,21398,Politics & Economics,1,100.0,True,5.179184436798096,1.0,9
http://stonegrove.example/resource/Student_10719,10719,Politics & Economics,Year1,http://stonegrove.example/resource/Student_17955,17955,Politics & Economics,1,100.0,True,5.2063188552856445,1.0,10
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_14409,14409,Sciences,0,0.0,True,6.271292686462402,0.3,1
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,True,6.717713356018066,0.3,2
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_29283,29283,Sciences,0,0.0,True,6.773087501525879,0.3,3
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_10345,10345,Sciences,0,0.0,True,6.84219217300415,0.3,4
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_13444,13444,Education,0,0.0,False,5.960484504699707,0.0,5
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_11512,11512,Education,0,0.0,False,6.117796897888184,0.0,6
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_12266,12266,Politics & Economics,0,0.0,False,6.14479398727417,0.0,7
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_12274,12274,Engineering,0,0.0,False,6.291187286376953,0.0,8
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_13107,13107,Education,0,0.0,False,6.301085948944092,0.0,9
http://stonegrove.example/resource/Student_10750,10750,Sciences,Year1,http://stonegrove.example/resource/Student_14259,14259,Education,0,0.0,False,6.341767311096191,0.0,10
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_12986,12986,Modern Technologies,1,100.0,True,4.291089057922363,1.0,1
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_6278,6278,Modern Technologies,1,100.0,True,4.378976345062256,1.0,2
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_10079,10079,Modern Technologies,1,100.0,True,4.707576274871826,1.0,3
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_33146,33146,Modern Technologies,1,100.0,True,5.1201276779174805,1.0,4
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_4966,4966,Modern Technologies,1,100.0,True,5.137183666229248,1.0,5
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_14259,14259,Education,0,0.0,False,4.464907646179199,0.0,6
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_11512,11512,Education,0,0.0,False,4.516507148742676,0.0,7
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_34009,34009,Languages,0,0.0,False,4.593249320983887,0.0,8
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_11899,11899,Education,0,0.0,False,4.616722106933594,0.0,9
http://stonegrove.example/resource/Student_10801,10801,Modern Technologies,Year1,http://stonegrove.example/resource/Student_12266,12266,Politics & Economics,0,0.0,False,4.680667400360107,0.0,10
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_14008,14008,Languages,1,100.0,True,3.755394220352173,1.0,1
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_7402,7402,Languages,1,100.0,True,4.227067947387695,1.0,2
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,1,100.0,True,4.937580108642578,1.0,3
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_33833,33833,Languages,1,100.0,True,5.057704925537109,1.0,4
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_34009,34009,Languages,1,100.0,True,5.442423343658447,1.0,5
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_12986,12986,Modern Technologies,0,0.0,False,3.766575574874878,0.0,6
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_10079,10079,Modern Technologies,0,0.0,False,4.205026626586914,0.0,7
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_32085,32085,Modern Technologies,0,0.0,False,4.548376560211182,0.0,8
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_4966,4966,Modern Technologies,0,0.0,False,4.669291019439697,0.0,9
http://stonegrove.example/resource/Student_10849,10849,Languages,Year1,http://stonegrove.example/resource/Student_28133,28133,Philosophy and Religion,0,0.0,False,4.833181381225586,0.0,10
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_13211,13211,Sciences,4,80.0,True,4.01760721206665,0.86,1
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_31030,31030,Sciences,0,0.0,True,6.223850250244141,0.3,2
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_21513,21513,Sciences,0,0.0,True,6.702343463897705,0.3,3
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_17955,17955,Politics & Economics,0,0.0,False,5.394777774810791,0.0,4
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,5.624913215637207,0.0,5
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_29956,29956,Modern Technologies,0,0.0,False,5.983139514923096,0.0,6
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,0,0.0,False,6.200263977050781,0.0,7
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_12986,12986,Modern Technologies,0,0.0,False,6.245137691497803,0.0,8
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_10079,10079,Modern Technologies,0,0.0,False,6.246236801147461,0.0,9
http://stonegrove.example/resource/Student_10868,10868,Sciences,Year2,http://stonegrove.example/resource/Student_25019,25019,Psychology & Sociology,0,0.0,False,6.320796966552734,0.0,10
http://stonegrove.example/resource/Student_10941,10941,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_14954,14954,Psychology & Sociology,1,100.0,True,3.4529430866241455,1.0,1
http://stonegrove.example/resource/Student_10941,10941,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_14080,14080,Psychology & Sociology,1,100.0,True,3.8362388610839844,1.0,2
http://stonegrove.example/resource/Student_10941,10941,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_9307,9307,Psychology & Sociology,1,100.0,True,4.225724697113037,1.0,3
http://stonegrove.example/resource/Student_10941,10941,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_24797,24797,Psychology & Sociology,1,100.0,True,4.334766387939453,1.0,4
